frame_id,camera,local_track_id,global_id,x1,y1,x2,y2,width,height,center_x,center_y,confidence
29,tacticam,18,7,1493,245,1516,294,23,49,1504.5,269.5,0.8781508207321167
30,broadcast,2,2,1509,699,1594,819,85,120,1551.5,759.0,0.9280440807342529
30,broadcast,12,12,1605,556,1664,666,59,110,1634.5,611.0,0.916966438293457
30,broadcast,3,3,679,697,726,823,47,126,702.5,760.0,0.9134572744369507
30,broadcast,5,5,999,538,1063,628,64,90,1031.0,583.0,0.9093360900878906
30,broadcast,14,14,913,543,970,631,57,88,941.5,587.0,0.9019819498062134
30,broadcast,9,9,875,592,940,701,65,109,907.5,646.5,0.9008891582489014
30,broadcast,17,17,1533,490,1598,583,65,93,1565.5,536.5,0.8842612504959106
30,broadcast,8,8,1538,447,1581,513,43,66,1559.5,480.0,0.8831551671028137
30,tacticam,10,3,276,721,316,795,40,74,296.0,758.0,0.9319370985031128
30,tacticam,8,8,1327,793,1368,867,41,74,1347.5,830.0,0.92558354139328
30,tacticam,2,15,1692,339,1732,399,40,60,1712.0,369.0,0.9223543405532837
30,tacticam,5,2,812,561,847,623,35,62,829.5,592.0,0.9173325300216675
30,tacticam,1,9,320,482,359,546,39,64,339.5,514.0,0.9157166481018066
30,tacticam,17,31,449,207,481,264,32,57,465.0,235.5,0.9156147837638855
30,tacticam,4,20,922,217,957,260,35,43,939.5,238.5,0.9153519868850708
30,tacticam,6,22,1147,364,1179,418,32,54,1163.0,391.0,0.91370689868927
30,tacticam,3,12,1103,480,1134,540,31,60,1118.5,510.0,0.9128735065460205
30,tacticam,14,5,1004,279,1029,336,25,57,1016.5,307.5,0.9022510647773743
30,tacticam,7,29,1664,472,1700,531,36,59,1682.0,501.5,0.9020258784294128
30,tacticam,20,17,805,163,835,207,30,44,820.0,185.0,0.9000275731086731
30,tacticam,11,14,336,405,368,455,32,50,352.0,430.0,0.8982282876968384
30,tacticam,12,19,718,345,743,399,25,54,730.5,372.0,0.8965936303138733
30,tacticam,15,11,973,163,1005,208,32,45,989.0,185.5,0.8938798904418945
30,tacticam,18,7,1492,247,1514,295,22,48,1503.0,271.0,0.8893383145332336
30,tacticam,19,27,590,123,623,163,33,40,606.5,143.0,0.8888915181159973
30,tacticam,9,21,340,366,377,413,37,47,358.5,389.5,0.8843921422958374
31,broadcast,2,2,1501,698,1586,819,85,121,1543.5,758.5,0.9262077212333679
31,broadcast,5,5,999,535,1064,630,65,95,1031.5,582.5,0.9154913425445557
31,broadcast,12,12,1601,555,1669,662,68,107,1635.0,608.5,0.9149911999702454
31,broadcast,3,3,679,692,729,816,50,124,704.0,754.0,0.9125995635986328
31,broadcast,14,14,913,542,974,636,61,94,943.5,589.0,0.906439483165741
31,broadcast,17,17,1533,492,1590,586,57,94,1561.5,539.0,0.8962316513061523
31,broadcast,7,7,1611,451,1663,531,52,80,1637.0,491.0,0.8936666250228882
31,broadcast,9,9,876,596,934,702,58,106,905.0,649.0,0.8919506669044495
31,broadcast,8,8,1542,446,1579,511,37,65,1560.5,478.5,0.8483160734176636
31,tacticam,10,3,275,717,321,786,46,69,298.0,751.5,0.9378598928451538
31,tacticam,8,8,1329,793,1369,865,40,72,1349.0,829.0,0.9327980279922485
31,tacticam,1,9,321,480,364,541,43,61,342.5,510.5,0.9291415810585022
31,tacticam,3,12,1102,480,1135,538,33,58,1118.5,509.0,0.9235181212425232
31,tacticam,17,31,450,207,487,263,37,56,468.5,235.0,0.9209528565406799
31,tacticam,15,11,973,165,1006,208,33,43,989.5,186.5,0.9156141877174377
31,tacticam,5,2,811,561,841,622,30,61,826.0,591.5,0.9148814082145691
31,tacticam,2,15,1696,341,1728,400,32,59,1712.0,370.5,0.9092053771018982
31,tacticam,6,22,1150,367,1171,419,21,52,1160.5,393.0,0.9070228338241577
31,tacticam,11,14,337,405,375,455,38,50,356.0,430.0,0.9049767851829529
31,tacticam,12,19,718,345,747,398,29,53,732.5,371.5,0.9039356708526611
31,tacticam,21,16,890,175,925,220,35,45,907.5,197.5,0.9008374214172363
31,tacticam,18,7,1491,247,1514,295,23,48,1502.5,271.0,0.8925821781158447
31,tacticam,7,29,1665,473,1694,532,29,59,1679.5,502.5,0.8827252984046936
31,tacticam,9,21,340,366,375,415,35,49,357.5,390.5,0.8691036701202393
31,tacticam,13,10,755,388,780,445,25,57,767.5,416.5,0.7164133191108704
32,broadcast,2,2,1506,699,1573,819,67,120,1539.5,759.0,0.9223018288612366
32,broadcast,12,12,1596,555,1672,657,76,102,1634.0,606.0,0.9220975041389465
32,broadcast,3,3,680,689,733,807,53,118,706.5,748.0,0.9204139113426208
32,broadcast,5,5,998,534,1061,631,63,97,1029.5,582.5,0.914625346660614
32,broadcast,14,14,916,540,977,635,61,95,946.5,587.5,0.9002996683120728
32,broadcast,9,9,880,597,927,700,47,103,903.5,648.5,0.8882297873497009
32,broadcast,7,7,1616,451,1647,531,31,80,1631.5,491.0,0.8754080533981323
32,broadcast,17,17,1537,490,1580,585,43,95,1558.5,537.5,0.8635550141334534
32,broadcast,8,8,1533,447,1577,530,44,83,1555.0,488.5,0.8087413311004639
32,tacticam,8,8,1332,792,1369,863,37,71,1350.5,827.5,0.9344860911369324
32,tacticam,3,12,1099,480,1138,539,39,59,1118.5,509.5,0.9328071475028992
32,tacticam,10,3,274,714,322,779,48,65,298.0,746.5,0.9263541102409363
32,tacticam,1,9,322,480,366,537,44,57,344.0,508.5,0.9254724383354187
32,tacticam,17,31,450,209,491,262,41,53,470.5,235.5,0.9234959483146667
32,tacticam,5,2,809,560,838,622,29,62,823.5,591.0,0.916169285774231
32,tacticam,16,4,761,257,801,307,40,50,781.0,282.0,0.9125490188598633
32,tacticam,6,22,1150,367,1174,421,24,54,1162.0,394.0,0.9077144861221313
32,tacticam,4,20,922,220,957,265,35,45,939.5,242.5,0.9035977721214294
32,tacticam,12,19,718,345,752,398,34,53,735.0,371.5,0.9029637575149536
32,tacticam,18,7,1492,248,1518,296,26,48,1505.0,272.0,0.8989700675010681
32,tacticam,13,10,757,387,784,443,27,56,770.5,415.0,0.8975011706352234
32,tacticam,2,15,1699,343,1725,402,26,59,1712.0,372.5,0.895999014377594
32,tacticam,7,29,1665,473,1691,533,26,60,1678.0,503.0,0.8947755694389343
32,tacticam,21,16,890,177,923,222,33,45,906.5,199.5,0.8898067474365234
32,tacticam,9,21,341,367,377,414,36,47,359.0,390.5,0.8594427108764648
32,tacticam,20,17,803,166,829,212,26,46,816.0,189.0,0.6866791248321533
33,broadcast,3,3,682,687,738,801,56,114,710.0,744.0,0.9212999939918518
33,broadcast,2,2,1498,699,1557,821,59,122,1527.5,760.0,0.9197583198547363
33,broadcast,12,12,1589,554,1666,657,77,103,1627.5,605.5,0.9194293022155762
33,broadcast,16,16,1318,479,1388,564,70,85,1353.0,521.5,0.9111145734786987
33,broadcast,7,7,1610,452,1644,531,34,79,1627.0,491.5,0.9071567058563232
33,broadcast,5,5,999,532,1057,633,58,101,1028.0,582.5,0.9070144891738892
33,broadcast,14,14,920,539,975,636,55,97,947.5,587.5,0.9059245586395264
33,broadcast,9,9,879,595,923,701,44,106,901.0,648.0,0.8888893723487854
33,broadcast,17,17,1535,489,1576,583,41,94,1555.5,536.0,0.8156150579452515
33,broadcast,8,8,1540,447,1575,514,35,67,1557.5,480.5,0.7801113128662109
33,tacticam,8,8,1333,792,1366,862,33,70,1349.5,827.0,0.9320167899131775
33,tacticam,5,2,807,558,844,621,37,63,825.5,589.5,0.9243689775466919
33,tacticam,1,9,326,479,367,536,41,57,346.5,507.5,0.9242215156555176
33,tacticam,3,12,1101,480,1135,538,34,58,1118.0,509.0,0.9228120446205139
33,tacticam,12,19,717,345,755,399,38,54,736.0,372.0,0.9197944402694702
33,tacticam,20,17,800,169,832,213,32,44,816.0,191.0,0.9197561144828796
33,tacticam,10,3,278,710,318,776,40,66,298.0,743.0,0.9154456853866577
33,tacticam,17,31,453,211,494,264,41,53,473.5,237.5,0.9132925868034363
33,tacticam,18,7,1491,248,1518,298,27,50,1504.5,273.0,0.9093934297561646
33,tacticam,16,4,760,260,793,309,33,49,776.5,284.5,0.9060412049293518
33,tacticam,13,10,756,386,790,443,34,57,773.0,414.5,0.9030308723449707
33,tacticam,6,22,1151,367,1173,421,22,54,1162.0,394.0,0.8978392481803894
33,tacticam,21,16,890,179,919,222,29,43,904.5,200.5,0.8922569155693054
33,tacticam,7,29,1663,473,1689,533,26,60,1676.0,503.0,0.8899774551391602
33,tacticam,4,20,925,222,955,268,30,46,940.0,245.0,0.8844719529151917
33,tacticam,2,15,1698,343,1718,403,20,60,1708.0,373.0,0.873816728591919
33,tacticam,19,27,602,129,631,173,29,44,616.5,151.0,0.8691740036010742
33,tacticam,11,14,340,398,383,452,43,54,361.5,425.0,0.845762312412262
34,broadcast,14,14,924,538,977,633,53,95,950.5,585.5,0.9241963028907776
34,broadcast,2,2,1497,696,1549,821,52,125,1523.0,758.5,0.9234828352928162
34,broadcast,3,3,683,686,734,803,51,117,708.5,744.5,0.9085879325866699
34,broadcast,7,7,1601,453,1648,532,47,79,1624.5,492.5,0.9009524583816528
34,broadcast,5,5,997,530,1054,632,57,102,1025.5,581.0,0.8995237946510315
34,broadcast,12,12,1592,558,1645,661,53,103,1618.5,609.5,0.8868088722229004
34,broadcast,9,9,880,592,924,700,44,108,902.0,646.0,0.8845261335372925
34,broadcast,16,16,1315,479,1380,563,65,84,1347.5,521.0,0.8732045292854309
34,broadcast,17,17,1544,450,1573,524,29,74,1558.5,487.0,0.7156217694282532
34,broadcast,8,8,1518,395,1555,463,37,68,1536.5,429.0,0.6268123984336853
34,broadcast,18,18,1531,502,1573,586,42,84,1552.0,544.0,0.8182940483093262
34,tacticam,5,2,804,557,847,617,43,60,825.5,587.0,0.9335445165634155
34,tacticam,10,3,278,706,314,774,36,68,296.0,740.0,0.9200460314750671
34,tacticam,13,10,755,386,796,442,41,56,775.5,414.0,0.918134331703186
34,tacticam,8,8,1334,790,1363,858,29,68,1348.5,824.0,0.9153167605400085
34,tacticam,18,7,1488,250,1520,300,32,50,1504.0,275.0,0.9135298132896423
34,tacticam,1,9,329,480,367,536,38,56,348.0,508.0,0.9113976359367371
34,tacticam,12,19,715,345,757,399,42,54,736.0,372.0,0.9102858304977417
34,tacticam,6,22,1151,367,1177,420,26,53,1164.0,393.5,0.9096631407737732
34,tacticam,3,12,1105,480,1132,538,27,58,1118.5,509.0,0.9065434336662292
34,tacticam,16,4,761,260,787,309,26,49,774.0,284.5,0.9053031802177429
34,tacticam,7,29,1661,473,1689,534,28,61,1675.0,503.5,0.9027647376060486
34,tacticam,17,31,456,212,499,267,43,55,477.5,239.5,0.9025745987892151
34,tacticam,21,16,893,180,924,224,31,44,908.5,202.0,0.8940024971961975
34,tacticam,19,27,606,132,630,175,24,43,618.0,153.5,0.8834899663925171
34,tacticam,2,15,1696,343,1717,403,21,60,1706.5,373.0,0.8769011497497559
34,tacticam,4,20,927,223,952,268,25,45,939.5,245.5,0.874201238155365
34,tacticam,15,11,970,172,999,216,29,44,984.5,194.0,0.8737017512321472
35,broadcast,2,2,1492,694,1556,820,64,126,1524.0,757.0,0.925139307975769
35,broadcast,7,7,1591,451,1650,527,59,76,1620.5,489.0,0.9241901636123657
35,broadcast,3,3,685,685,733,805,48,120,709.0,745.0,0.9111154675483704
35,broadcast,5,5,999,529,1059,623,60,94,1029.0,576.0,0.909294605255127
35,broadcast,14,14,925,538,981,629,56,91,953.0,583.5,0.9071009159088135
35,broadcast,9,9,883,590,929,698,46,108,906.0,644.0,0.8999090790748596
35,broadcast,16,16,1315,479,1373,566,58,87,1344.0,522.5,0.8982115387916565
35,broadcast,18,18,1521,488,1574,582,53,94,1547.5,535.0,0.8885028958320618
35,broadcast,12,12,1594,559,1642,662,48,103,1618.0,610.5,0.8571892380714417
35,broadcast,17,17,1543,452,1573,512,30,60,1558.0,482.0,0.7323670983314514
35,tacticam,10,3,278,703,314,772,36,69,296.0,737.5,0.9217646718025208
35,tacticam,18,7,1487,252,1522,301,35,49,1504.5,276.5,0.9188346862792969
35,tacticam,7,29,1659,473,1691,533,32,60,1675.0,503.0,0.9174249172210693
35,tacticam,8,8,1333,788,1362,859,29,71,1347.5,823.5,0.9166150689125061
35,tacticam,17,31,463,215,500,268,37,53,481.5,241.5,0.9147764444351196
35,tacticam,2,15,1693,345,1720,405,27,60,1706.5,375.0,0.9111741185188293
35,tacticam,12,19,718,347,757,400,39,53,737.5,373.5,0.911124050617218
35,tacticam,1,9,330,478,364,535,34,57,347.0,506.5,0.9094783663749695
35,tacticam,13,10,758,387,798,440,40,53,778.0,413.5,0.9082140922546387
35,tacticam,16,4,760,260,791,310,31,50,775.5,285.0,0.9058690071105957
35,tacticam,6,22,1153,368,1181,421,28,53,1167.0,394.5,0.9012791514396667
35,tacticam,21,16,893,180,926,223,33,43,909.5,201.5,0.9012267589569092
35,tacticam,3,12,1102,481,1125,538,23,57,1113.5,509.5,0.8967717885971069
35,tacticam,14,5,1020,283,1045,340,25,57,1032.5,311.5,0.8901387453079224
35,tacticam,4,20,927,226,952,269,25,43,939.5,247.5,0.8763701319694519
35,tacticam,19,27,610,133,634,177,24,44,622.0,155.0,0.8585007190704346
36,broadcast,5,5,998,528,1064,619,66,91,1031.0,573.5,0.9227197766304016
36,broadcast,2,2,1486,691,1562,816,76,125,1524.0,753.5,0.91996169090271
36,broadcast,16,16,1315,479,1382,566,67,87,1348.5,522.5,0.9115729928016663
36,broadcast,14,14,929,540,987,630,58,90,958.0,585.0,0.9112731218338013
36,broadcast,9,9,881,588,935,698,54,110,908.0,643.0,0.9060817360877991
36,broadcast,3,3,686,684,735,806,49,122,710.5,745.0,0.9056334495544434
36,broadcast,18,18,1513,492,1574,580,61,88,1543.5,536.0,0.8939158916473389
36,broadcast,12,12,1597,595,1631,663,34,68,1614.0,629.0,0.7939087152481079
36,broadcast,17,17,1542,450,1575,514,33,64,1558.5,482.0,0.7526542544364929
36,broadcast,19,19,1598,561,1631,638,33,77,1614.5,599.5,0.7349519729614258
36,tacticam,10,3,280,697,321,770,41,73,300.5,733.5,0.9273045063018799
36,tacticam,7,29,1657,472,1692,533,35,61,1674.5,502.5,0.9237931370735168
36,tacticam,8,8,1334,785,1366,857,32,72,1350.0,821.0,0.9206016659736633
36,tacticam,15,11,967,175,994,218,27,43,980.5,196.5,0.9147472381591797
36,tacticam,14,5,1021,285,1051,341,30,56,1036.0,313.0,0.9133687615394592
36,tacticam,6,22,1157,368,1185,422,28,54,1171.0,395.0,0.9126238822937012
36,tacticam,16,4,756,260,794,308,38,48,775.0,284.0,0.9105310440063477
36,tacticam,18,7,1489,253,1521,303,32,50,1505.0,278.0,0.9093030691146851
36,tacticam,2,15,1688,345,1723,406,35,61,1705.5,375.5,0.9084982872009277
36,tacticam,1,9,333,476,366,534,33,58,349.5,505.0,0.9079349637031555
36,tacticam,20,17,798,175,827,220,29,45,812.5,197.5,0.9072339534759521
36,tacticam,13,10,762,387,799,440,37,53,780.5,413.5,0.9067251682281494
36,tacticam,3,12,1103,482,1126,538,23,56,1114.5,510.0,0.9065358638763428
36,tacticam,12,19,721,349,757,403,36,54,739.0,376.0,0.9035723805427551
36,tacticam,19,27,611,135,641,177,30,42,626.0,156.0,0.9021593928337097
36,tacticam,4,20,928,227,957,269,29,42,942.5,248.0,0.8818589448928833
36,tacticam,17,31,466,217,500,268,34,51,483.0,242.5,0.874903678894043
36,tacticam,11,14,348,400,388,450,40,50,368.0,425.0,0.8660892844200134
37,broadcast,2,2,1474,691,1567,809,93,118,1520.5,750.0,0.9363104104995728
37,broadcast,9,9,878,589,942,694,64,105,910.0,641.5,0.9176151156425476
37,broadcast,16,16,1319,480,1388,566,69,86,1353.5,523.0,0.9167715311050415
37,broadcast,5,5,1004,528,1065,618,61,90,1034.5,573.0,0.912037193775177
37,broadcast,18,18,1512,491,1570,582,58,91,1541.0,536.5,0.9040622115135193
37,broadcast,14,14,937,543,993,630,56,87,965.0,586.5,0.9001642465591431
37,broadcast,19,19,1593,561,1636,664,43,103,1614.5,612.5,0.8967611789703369
37,broadcast,3,3,688,682,737,791,49,109,712.5,736.5,0.8848261833190918
37,broadcast,15,15,367,512,405,615,38,103,386.0,563.5,0.7226046919822693
37,broadcast,17,17,1538,449,1574,526,36,77,1556.0,487.5,0.6554709076881409
37,tacticam,10,3,283,694,326,766,43,72,304.5,730.0,0.9425351619720459
37,tacticam,8,8,1334,783,1368,855,34,72,1351.0,819.0,0.9247061610221863
37,tacticam,7,29,1652,474,1694,534,42,60,1673.0,504.0,0.9240302443504333
37,tacticam,6,22,1155,370,1187,423,32,53,1171.0,396.5,0.9219346642494202
37,tacticam,17,31,469,218,500,270,31,52,484.5,244.0,0.9182335734367371
37,tacticam,1,9,337,473,373,534,36,61,355.0,503.5,0.9160088300704956
37,tacticam,14,5,1025,286,1057,342,32,56,1041.0,314.0,0.9152712225914001
37,tacticam,3,12,1103,481,1129,537,26,56,1116.0,509.0,0.9113026261329651
37,tacticam,2,15,1684,346,1724,406,40,60,1704.0,376.0,0.9099844694137573
37,tacticam,5,2,800,553,844,611,44,58,822.0,582.0,0.9071187376976013
37,tacticam,19,27,613,136,645,178,32,42,629.0,157.0,0.9060744047164917
37,tacticam,13,10,767,388,799,442,32,54,783.0,415.0,0.9045395255088806
37,tacticam,15,11,966,175,998,219,32,44,982.0,197.0,0.9018450975418091
37,tacticam,12,19,724,352,754,403,30,51,739.0,377.5,0.8987279534339905
37,tacticam,4,20,927,229,960,270,33,41,943.5,249.5,0.8950690627098083
37,tacticam,11,14,353,399,390,449,37,50,371.5,424.0,0.8823014497756958
37,tacticam,18,7,1490,256,1519,306,29,50,1504.5,281.0,0.8812859058380127
37,tacticam,9,21,347,370,388,424,41,54,367.5,397.0,0.8191133141517639
38,broadcast,9,9,877,589,946,694,69,105,911.5,641.5,0.9295257329940796
38,broadcast,5,5,1006,528,1068,621,62,93,1037.0,574.5,0.9126107096672058
38,broadcast,19,19,1588,559,1645,667,57,108,1616.5,613.0,0.9097180962562561
38,broadcast,14,14,946,544,998,632,52,88,972.0,588.0,0.9042441844940186
38,broadcast,3,3,691,679,740,801,49,122,715.5,740.0,0.8903335928916931
38,broadcast,18,18,1517,493,1564,584,47,91,1540.5,538.5,0.8788055181503296
38,broadcast,7,7,1584,454,1625,532,41,78,1604.5,493.0,0.7910981774330139
38,broadcast,17,17,1537,453,1575,534,38,81,1556.0,493.5,0.6782072186470032
38,broadcast,15,15,379,515,416,613,37,98,397.5,564.0,0.6286934614181519
38,tacticam,17,31,470,219,504,272,34,53,487.0,245.5,0.9290779829025269
38,tacticam,10,3,284,689,331,758,47,69,307.5,723.5,0.9259974360466003
38,tacticam,8,8,1334,781,1372,853,38,72,1353.0,817.0,0.924607515335083
38,tacticam,7,29,1653,474,1694,534,41,60,1673.5,504.0,0.9201866984367371
38,tacticam,14,5,1030,288,1063,343,33,55,1046.5,315.5,0.9181132316589355
38,tacticam,1,9,340,471,382,532,42,61,361.0,501.5,0.9149358868598938
38,tacticam,2,15,1683,348,1724,407,41,59,1703.5,377.5,0.9117004871368408
38,tacticam,6,22,1156,371,1190,423,34,52,1173.0,397.0,0.9096001982688904
38,tacticam,3,12,1102,480,1133,537,31,57,1117.5,508.5,0.9074916839599609
38,tacticam,15,11,964,177,999,219,35,42,981.5,198.0,0.9064878821372986
38,tacticam,21,16,895,186,928,229,33,43,911.5,207.5,0.9040764570236206
38,tacticam,19,27,615,137,650,180,35,43,632.5,158.5,0.9036813378334045
38,tacticam,20,17,795,179,821,223,26,44,808.0,201.0,0.9036036133766174
38,tacticam,16,4,752,262,791,310,39,48,771.5,286.0,0.8976454734802246
38,tacticam,5,2,796,554,839,611,43,57,817.5,582.5,0.8963191509246826
38,tacticam,13,10,770,388,797,442,27,54,783.5,415.0,0.8956188559532166
38,tacticam,12,19,723,351,751,403,28,52,737.0,377.0,0.8878872990608215
38,tacticam,18,7,1492,259,1516,306,24,47,1504.0,282.5,0.8841421604156494
38,tacticam,11,14,352,388,395,448,43,60,373.5,418.0,0.8813067078590393
38,tacticam,9,21,348,371,393,438,45,67,370.5,404.5,0.7698502540588379
39,broadcast,9,9,880,591,947,694,67,103,913.5,642.5,0.9276089668273926
39,broadcast,2,2,1464,691,1540,810,76,119,1502.0,750.5,0.9164640307426453
39,broadcast,16,16,1327,482,1396,565,69,83,1361.5,523.5,0.9161684513092041
39,broadcast,3,3,697,678,748,792,51,114,722.5,735.0,0.910643458366394
39,broadcast,19,19,1585,559,1652,666,67,107,1618.5,612.5,0.9101763963699341
39,broadcast,14,14,957,544,1006,631,49,87,981.5,587.5,0.8919714689254761
39,broadcast,5,5,1012,529,1073,622,61,93,1042.5,575.5,0.8684675693511963
39,broadcast,7,7,1584,455,1614,533,30,78,1599.0,494.0,0.8624307513237
39,broadcast,15,15,390,517,427,615,37,98,408.5,566.0,0.807166337966919
39,broadcast,18,18,1521,493,1564,584,43,91,1542.5,538.5,0.8019184470176697
39,broadcast,17,17,1535,458,1577,535,42,77,1556.0,496.5,0.7101706266403198
39,tacticam,14,5,1035,289,1066,344,31,55,1050.5,316.5,0.9260357618331909
39,tacticam,8,8,1332,781,1374,850,42,69,1353.0,815.5,0.925191342830658
39,tacticam,10,3,286,685,330,751,44,66,308.0,718.0,0.9241399765014648
39,tacticam,20,17,792,179,824,223,32,44,808.0,201.0,0.9216808080673218
39,tacticam,17,31,473,219,510,273,37,54,491.5,246.0,0.9190088510513306
39,tacticam,5,2,796,552,831,611,35,59,813.5,581.5,0.9189207553863525
39,tacticam,3,12,1101,479,1135,535,34,56,1118.0,507.0,0.9170544743537903
39,tacticam,1,9,342,469,386,526,44,57,364.0,497.5,0.9164838790893555
39,tacticam,12,19,722,351,754,404,32,53,738.0,377.5,0.9140037894248962
39,tacticam,2,15,1684,349,1724,409,40,60,1704.0,379.0,0.908286988735199
39,tacticam,7,29,1655,477,1690,535,35,58,1672.5,506.0,0.9079527258872986
39,tacticam,6,22,1158,373,1192,426,34,53,1175.0,399.5,0.9050601720809937
39,tacticam,13,10,772,387,793,443,21,56,782.5,415.0,0.8933942914009094
39,tacticam,18,7,1492,261,1513,309,21,48,1502.5,285.0,0.8881320357322693
39,tacticam,16,4,754,263,784,313,30,50,769.0,288.0,0.8870974183082581
39,tacticam,11,14,355,395,399,448,44,53,377.0,421.5,0.8738575577735901
39,tacticam,21,16,897,188,923,230,26,42,910.0,209.0,0.8703518509864807
39,tacticam,19,27,619,141,651,182,32,41,635.0,161.5,0.8671277761459351
40,broadcast,9,9,883,592,948,696,65,104,915.5,644.0,0.9252538681030273
40,broadcast,16,16,1333,483,1398,568,65,85,1365.5,525.5,0.9204833507537842
40,broadcast,19,19,1577,559,1657,661,80,102,1617.0,610.0,0.9193180203437805
40,broadcast,5,5,1020,527,1079,622,59,95,1049.5,574.5,0.9185888171195984
40,broadcast,3,3,697,677,752,788,55,111,724.5,732.5,0.9177666902542114
40,broadcast,2,2,1464,694,1532,812,68,118,1498.0,753.0,0.9132720232009888
40,broadcast,14,14,968,543,1013,630,45,87,990.5,586.5,0.9092305302619934
40,broadcast,7,7,1576,453,1617,534,41,81,1596.5,493.5,0.8747843503952026
40,broadcast,18,18,1517,494,1561,584,44,90,1539.0,539.0,0.8523952960968018
40,broadcast,17,17,1544,457,1573,535,29,78,1558.5,496.0,0.7060838341712952
40,tacticam,8,8,1333,781,1376,849,43,68,1354.5,815.0,0.9248625636100769
40,tacticam,17,31,479,219,516,272,37,53,497.5,245.5,0.9224581122398376
40,tacticam,3,12,1101,479,1136,535,35,56,1118.5,507.0,0.9221184849739075
40,tacticam,15,11,963,179,995,222,32,43,979.0,200.5,0.9208623766899109
40,tacticam,5,2,795,550,829,611,34,61,812.0,580.5,0.9200080633163452
40,tacticam,12,19,723,350,760,402,37,52,741.5,376.0,0.9149743318557739
40,tacticam,1,9,344,467,388,524,44,57,366.0,495.5,0.9135861396789551
40,tacticam,14,5,1041,289,1071,345,30,56,1056.0,317.0,0.912173867225647
40,tacticam,10,3,288,683,324,749,36,66,306.0,716.0,0.908190131187439
40,tacticam,7,29,1657,479,1686,535,29,56,1671.5,507.0,0.9026063084602356
40,tacticam,6,22,1164,373,1193,427,29,54,1178.5,400.0,0.901549220085144
40,tacticam,18,7,1492,262,1514,310,22,48,1503.0,286.0,0.8990236520767212
40,tacticam,2,15,1688,351,1721,409,33,58,1704.5,380.0,0.8976148962974548
40,tacticam,13,10,773,386,799,443,26,57,786.0,414.5,0.8948174715042114
40,tacticam,4,20,929,233,960,276,31,43,944.5,254.5,0.8936666250228882
40,tacticam,19,27,623,144,650,185,27,41,636.5,164.5,0.8810338377952576
40,tacticam,9,21,352,386,400,448,48,62,376.0,417.0,0.8684713244438171
40,tacticam,11,14,349,371,401,439,52,68,375.0,405.0,0.7202745079994202
41,broadcast,9,9,885,592,947,695,62,103,916.0,643.5,0.9230710864067078
41,broadcast,2,2,1460,694,1541,813,81,119,1500.5,753.5,0.9198659658432007
41,broadcast,16,16,1336,485,1393,567,57,82,1364.5,526.0,0.9115679264068604
41,broadcast,3,3,700,676,752,788,52,112,726.0,732.0,0.9110021591186523
41,broadcast,5,5,1023,527,1082,620,59,93,1052.5,573.5,0.9081252217292786
41,broadcast,19,19,1577,560,1658,659,81,99,1617.5,609.5,0.9062910079956055
41,broadcast,14,14,978,543,1022,629,44,86,1000.0,586.0,0.9053276777267456
41,broadcast,18,18,1510,492,1569,584,59,92,1539.5,538.0,0.9041222333908081
41,broadcast,7,7,1572,451,1620,532,48,81,1596.0,491.5,0.8593681454658508
41,broadcast,17,17,1543,458,1575,535,32,77,1559.0,496.5,0.6569451689720154
41,tacticam,10,3,289,681,320,749,31,68,304.5,715.0,0.9162374138832092
41,tacticam,14,5,1046,289,1073,344,27,55,1059.5,316.5,0.9157453179359436
41,tacticam,5,2,793,548,832,609,39,61,812.5,578.5,0.9146990180015564
41,tacticam,12,19,724,349,765,401,41,52,744.5,375.0,0.9141450524330139
41,tacticam,20,17,787,180,818,223,31,43,802.5,201.5,0.9124631881713867
41,tacticam,3,12,1104,480,1131,536,27,56,1117.5,508.0,0.9120330214500427
41,tacticam,17,31,481,219,521,272,40,53,501.0,245.5,0.9116607308387756
41,tacticam,8,8,1338,781,1376,847,38,66,1357.0,814.0,0.9113068580627441
41,tacticam,18,7,1493,261,1518,309,25,48,1505.5,285.0,0.9043287038803101
41,tacticam,7,29,1658,480,1683,535,25,55,1670.5,507.5,0.9017990827560425
41,tacticam,16,4,752,265,776,312,24,47,764.0,288.5,0.8970840573310852
41,tacticam,15,11,965,181,991,226,26,45,978.0,203.5,0.8969650268554688
41,tacticam,19,27,622,145,647,187,25,42,634.5,166.0,0.8917155265808105
41,tacticam,1,9,348,467,385,524,37,57,366.5,495.5,0.8895835280418396
41,tacticam,9,21,356,397,400,450,44,53,378.0,423.5,0.8880246877670288
41,tacticam,21,16,896,189,924,231,28,42,910.0,210.0,0.886824369430542
41,tacticam,6,22,1167,374,1191,427,24,53,1179.0,400.5,0.8818672895431519
41,tacticam,2,15,1693,352,1719,410,26,58,1706.0,381.0,0.8804965019226074
41,tacticam,13,10,774,385,801,442,27,57,787.5,413.5,0.8769737482070923
41,tacticam,4,20,931,234,955,276,24,42,943.0,255.0,0.8495683073997498
41,tacticam,23,33,549,105,582,145,33,40,565.5,125.0,0.7534087896347046
41,tacticam,11,14,350,370,380,421,30,51,365.0,395.5,0.6144377589225769
42,broadcast,9,9,889,591,942,696,53,105,915.5,643.5,0.9132952690124512
42,broadcast,2,2,1459,693,1527,814,68,121,1493.0,753.5,0.9131801724433899
42,broadcast,19,19,1579,562,1646,661,67,99,1612.5,611.5,0.908595085144043
